Time,State
2025-05-23 17:41:08,0
2025-05-23 17:42:06,1
2025-05-23 17:43:07,0
2025-05-23 17:44:06,1
2025-05-23 17:45:08,0
2025-05-23 17:46:06,1
2025-05-23 17:47:08,0
2025-05-23 17:48:06,1
2025-05-23 17:49:07,0
2025-05-23 17:50:06,1
2025-05-23 17:51:07,0
2025-05-23 17:52:05,1
2025-05-23 17:53:07,0
2025-05-23 17:54:06,1
2025-05-23 17:55:07,0
2025-05-23 17:56:06,1
2025-05-23 17:57:08,0
2025-05-23 17:58:06,1
2025-05-23 17:59:08,0
2025-05-23 18:00:08,1
2025-05-23 18:01:08,0
2025-05-23 18:02:06,1
2025-05-23 18:03:08,0
2025-05-23 18:04:07,1
2025-05-23 18:05:09,0
2025-05-23 18:06:07,1
2025-05-23 18:07:08,0
2025-05-23 18:08:07,1
2025-05-23 18:09:07,0
2025-05-23 18:12:06,1
2025-05-23 18:13:08,0
2025-05-23 18:14:06,1
2025-05-23 18:15:09,0
2025-05-23 18:16:06,1
2025-05-23 18:17:08,0
2025-05-23 18:18:07,1
2025-05-23 18:19:07,0
2025-05-23 18:20:06,1
2025-05-23 18:21:09,0
2025-05-23 18:22:06,1
2025-05-23 18:23:07,0
2025-05-23 18:24:06,1
2025-05-23 18:25:07,0
2025-05-23 18:26:07,1
2025-05-23 18:27:08,0
2025-05-23 18:28:06,1
2025-05-23 18:29:07,0
2025-05-23 18:30:07,1
2025-05-23 18:31:08,0
2025-05-23 18:32:06,1
2025-05-23 18:33:07,0
2025-05-23 18:34:06,1
2025-05-23 18:35:08,0
2025-05-23 18:36:06,1
2025-05-23 18:37:08,0
2025-05-23 18:38:06,1
2025-05-23 18:39:07,0
2025-05-23 18:40:06,1
2025-05-23 18:41:08,0
2025-05-23 18:42:06,1
2025-05-23 18:43:07,0
2025-05-23 18:44:06,1
2025-05-23 18:45:07,0
2025-05-23 18:46:06,1
2025-05-23 18:47:08,0
2025-05-23 18:48:06,1
2025-05-23 18:49:07,0
2025-05-23 18:50:07,1
2025-05-23 18:52:08,0
2025-05-23 18:53:06,1
2025-05-23 19:14:07,0
2025-05-23 19:16:06,1
2025-05-23 19:27:07,0
2025-05-23 19:42:06,1
2025-05-23 19:57:07,0
2025-05-23 20:08:07,1
2025-05-23 20:18:08,0
2025-05-24 17:02:06,0
