Datetime,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,Real_state
2025-05-24 18:18:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:18:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:18:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:19:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:20:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:21:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:22:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:23:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:24:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:25:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:26:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:27:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:28:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:29:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:30:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:31:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:32:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:33:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:34:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:35:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:36:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:37:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:38:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:39:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:40:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:41:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:42:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:43:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:44:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:45:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:46:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:47:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:48:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:49:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:50:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:51:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:52:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:53:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:54:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:55:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:56:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:57:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:58:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 18:59:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:00:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:01:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:02:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:03:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:04:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:05:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:06:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:07:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:08:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:08:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:08:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:08:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
2025-05-24 19:08:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,outside
