time,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,state
154710,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,stay
154720,-100,-100,-100,-100,-81,-100,-100,-100,-73,-73,stay
154730,-100,-100,-100,-100,-100,-100,-72,-55,-100,-100,stay
154740,-100,-100,-100,-100,-82,-100,-100,-100,-69,-68,stay
154750,-100,-100,-100,-100,-100,-100,-67,-66,-73,-100,leave
154800,-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,leave
154810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,leave
154720,-100,-100,-100,-100,-81,-100,-100,-100,-73,-73,stay
154730,-100,-100,-100,-100,-100,-100,-72,-55,-100,-100,stay
154740,-100,-100,-100,-100,-82,-100,-100,-100,-69,-68,stay
154750,-100,-100,-100,-100,-100,-100,-67,-66,-73,-100,leave
154800,-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,leave
154810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,leave
154820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
154830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
154840,-100,-89,-81,-100,-100,-100,-100,-100,-100,-100,leave
154850,-100,-77,-58,-87,-86,-100,-100,-100,-100,-100,leave
154900,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,leave
154910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
154830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
154840,-100,-89,-81,-100,-100,-100,-100,-100,-100,-100,leave
154850,-100,-77,-58,-87,-86,-100,-100,-100,-100,-100,leave
154900,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,leave
154910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150420,-100,-100,-100,-84,-82,-100,-67,-100,-100,-74,stay
150430,-100,-100,-100,-87,-82,-100,-72,-100,-100,-67,stay
150440,-100,-95,-90,-93,-69,-100,-84,-70,-100,-100,stay
150450,-100,-100,-100,-92,-90,-100,-76,-100,-84,-69,stay
150500,-100,-100,-100,-100,-89,-100,-77,-72,-74,-67,stay
150510,-100,-100,-100,-100,-86,-100,-75,-100,-70,-68,stay
150520,-100,-100,-100,-100,-83,-100,-85,-74,-78,-66,stay
150530,-100,-100,-100,-100,-93,-100,-80,-100,-100,-100,stay
150540,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,stay
150550,-100,-100,-100,-100,-91,-100,-79,-75,-100,-70,stay
150600,-100,-100,-100,-100,-83,-100,-78,-78,-100,-59,stay
150610,-100,-100,-100,-100,-89,-100,-75,-100,-70,-100,stay
154920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
154950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155200,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155210,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155250,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,stay
155300,-100,-100,-100,-100,-100,-100,-100,-73,-67,-77,leave
155310,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,leave
155220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155230,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155250,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,stay
155300,-100,-100,-100,-100,-100,-100,-100,-73,-67,-77,leave
155310,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,leave
155320,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,leave
155330,-100,-100,-91,-76,-58,-100,-84,-100,-83,-100,leave
155340,-100,-81,-100,-72,-80,-100,-100,-100,-100,-100,leave
155350,-91,-84,-100,-91,-84,-100,-100,-100,-100,-100,leave
155400,-91,-76,-100,-84,-100,-100,-100,-100,-100,-100,leave
155410,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
155320,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,leave
155330,-100,-100,-91,-76,-58,-100,-84,-100,-83,-100,leave
155340,-100,-81,-100,-72,-80,-100,-100,-100,-100,-100,leave
155350,-91,-84,-100,-91,-84,-100,-100,-100,-100,-100,leave
155400,-91,-76,-100,-84,-100,-100,-100,-100,-100,-100,leave
155410,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
155420,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155420,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155440,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
155540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
155720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155750,-100,-100,-100,-100,-76,-100,-83,-64,-55,-100,stay
155800,-100,-100,-100,-91,-77,-100,-100,-67,-65,-100,stay
155810,-100,-100,-100,-89,-100,-100,-100,-100,-58,-65,stay
155720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
155750,-100,-100,-100,-100,-76,-100,-83,-64,-55,-100,stay
155800,-100,-100,-100,-91,-77,-100,-100,-67,-65,-100,stay
155810,-100,-100,-100,-89,-100,-100,-100,-100,-58,-65,stay
155820,-100,-100,-100,-100,-75,-100,-78,-100,-56,-70,stay
155830,-100,-100,-100,-91,-77,-100,-100,-100,-57,-100,stay
155840,-100,-100,-93,-90,-77,-100,-100,-100,-62,-100,stay
155850,-100,-100,-100,-86,-77,-100,-100,-100,-57,-100,stay
155900,-100,-100,-100,-91,-77,-100,-100,-100,-56,-100,stay
155910,-100,-100,-100,-90,-80,-100,-100,-100,-56,-100,stay
155820,-100,-100,-100,-100,-75,-100,-78,-100,-56,-70,stay
155830,-100,-100,-100,-91,-77,-100,-100,-100,-57,-100,stay
155840,-100,-100,-93,-90,-77,-100,-100,-100,-62,-100,stay
155850,-100,-100,-100,-86,-77,-100,-100,-100,-57,-100,stay
155900,-100,-100,-100,-91,-77,-100,-100,-100,-56,-100,stay
155910,-100,-100,-100,-90,-80,-100,-100,-100,-56,-100,stay
155920,-100,-100,-100,-92,-100,-100,-100,-100,-60,-78,stay
155930,-100,-100,-100,-100,-81,-100,-100,-100,-67,-100,stay
155940,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,stay
155950,-100,-100,-100,-100,-74,-100,-100,-100,-68,-100,stay
160000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
160010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
150520,-100,-100,-100,-100,-83,-100,-85,-74,-78,-66,stay
150530,-100,-100,-100,-100,-93,-100,-80,-100,-100,-100,stay
150540,-100,-100,-100,-100,-100,-100,-100,-79,-100,-72,stay
150550,-100,-100,-100,-100,-91,-100,-79,-75,-100,-70,stay
150600,-100,-100,-100,-100,-83,-100,-78,-78,-100,-59,stay
150610,-100,-100,-100,-100,-89,-100,-75,-100,-70,-100,stay
150620,-100,-100,-100,-100,-100,-100,-72,-100,-100,-58,stay
150630,-100,-100,-100,-100,-82,-100,-77,-63,-100,-62,stay
150640,-100,-100,-89,-88,-83,-100,-76,-100,-100,-58,stay
150650,-100,-100,-100,-100,-85,-100,-75,-100,-100,-68,stay
150700,-100,-100,-100,-87,-81,-100,-67,-100,-100,-80,stay
150710,-100,-100,-100,-100,-91,-100,-60,-68,-80,-82,leave
150620,-100,-100,-100,-100,-100,-100,-72,-100,-100,-58,stay
150630,-100,-100,-100,-100,-82,-100,-77,-63,-100,-62,stay
150640,-100,-100,-89,-88,-83,-100,-76,-100,-100,-58,stay
150650,-100,-100,-100,-100,-85,-100,-75,-100,-100,-68,stay
150700,-100,-100,-100,-87,-81,-100,-67,-100,-100,-80,stay
150710,-100,-100,-100,-100,-91,-100,-60,-68,-80,-82,leave
150720,-100,-100,-100,-100,-88,-100,-80,-100,-100,-100,leave
150730,-100,-100,-100,-100,-100,-100,-100,-75,-100,-79,leave
150740,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,leave
150750,-100,-82,-80,-100,-81,-100,-100,-100,-100,-100,leave
150800,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,leave
150810,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,out
150720,-100,-100,-100,-100,-88,-100,-80,-100,-100,-100,leave
150730,-100,-100,-100,-100,-100,-100,-100,-75,-100,-79,leave
150740,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,leave
150750,-100,-82,-80,-100,-81,-100,-100,-100,-100,-100,leave
150800,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,leave
150810,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,out
150820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
150920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150950,-100,-100,-100,-100,-80,-100,-100,-100,-100,-96,enter
151000,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,enter
151010,-100,-100,-91,-100,-100,-100,-86,-100,-100,-92,enter
145920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
145930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
145940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
145950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150110,-100,-100,-100,-100,-100,-100,-100,-93,-91,-100,enter
150820,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150850,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150900,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
150950,-100,-100,-100,-65,-100,-100,-96,-100,-100,-94,stay
151000,-100,-84,-100,-100,-77,-100,-100,-89,-93,-89,stay
151010,-94,-100,-100,-78,-100,-100,-100,-84,-100,-89,stay
150920,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150930,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
150950,-100,-100,-100,-65,-100,-100,-96,-100,-100,-94,stay
151000,-100,-84,-100,-100,-77,-100,-100,-89,-93,-89,stay
151010,-94,-100,-100,-78,-100,-100,-100,-84,-100,-89,stay
151020,-100,-100,-100,-93,-83,-100,-69,-82,-100,-90,stay
151030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151050,-100,-100,-100,-100,-100,-100,-69,-59,-79,-100,stay
151100,-100,-100,-100,-86,-83,-100,-82,-56,-57,-61,stay
151110,-100,-100,-92,-100,-100,-100,-72,-66,-100,-67,stay
151020,-100,-100,-100,-93,-83,-100,-69,-82,-100,-90,stay
151030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151050,-100,-100,-100,-100,-100,-100,-69,-59,-79,-100,stay
151100,-100,-100,-100,-86,-83,-100,-82,-56,-57,-61,stay
151110,-100,-100,-92,-100,-100,-100,-72,-66,-100,-67,stay
151120,-100,-100,-100,-85,-86,-100,-73,-67,-70,-55,stay
151130,-100,-100,-100,-100,-89,-100,-72,-63,-67,-64,stay
151140,-100,-100,-97,-92,-100,-100,-72,-67,-78,-67,stay
151150,-100,-100,-100,-100,-100,-100,-71,-67,-100,-63,stay
151200,-100,-100,-100,-91,-88,-100,-82,-66,-64,-100,stay
151210,-100,-100,-100,-91,-100,-100,-72,-100,-100,-63,stay
151120,-100,-100,-100,-85,-86,-100,-73,-67,-70,-55,stay
151130,-100,-100,-100,-100,-89,-100,-72,-63,-67,-64,stay
151140,-100,-100,-97,-92,-100,-100,-72,-67,-78,-67,stay
151150,-100,-100,-100,-100,-100,-100,-71,-67,-100,-63,stay
151200,-100,-100,-100,-91,-88,-100,-82,-66,-64,-100,stay
151210,-100,-100,-100,-91,-100,-100,-72,-100,-100,-63,stay
151220,-100,-100,-100,-100,-87,-100,-75,-82,-100,-67,stay
151230,-100,-100,-100,-100,-100,-100,-79,-78,-70,-67,stay
151240,-100,-100,-100,-100,-100,-100,-78,-66,-100,-100,stay
151250,-100,-100,-100,-94,-100,-100,-71,-100,-100,-68,stay
151300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,leave
151310,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,leave
151220,-100,-100,-100,-100,-87,-100,-75,-82,-100,-67,stay
151230,-100,-100,-100,-100,-100,-100,-79,-78,-70,-67,stay
151240,-100,-100,-100,-100,-100,-100,-78,-66,-100,-100,stay
151250,-100,-100,-100,-94,-100,-100,-71,-100,-100,-68,stay
151300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,leave
151310,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,leave
151320,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,leave
151330,-100,-100,-100,-91,-100,-100,-100,-86,-100,-100,leave
151340,-100,-100,-93,-90,-100,-100,-69,-100,-100,-100,leave
151350,-100,-100,-100,-92,-80,-100,-69,-64,-100,-73,leave
151400,-100,-100,-100,-94,-95,-100,-65,-63,-100,-86,out
151410,-100,-100,-100,-95,-100,-100,-80,-74,-100,-100,out
151320,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,leave
151330,-100,-100,-100,-91,-100,-100,-100,-86,-100,-100,leave
151340,-100,-100,-93,-90,-100,-100,-69,-100,-100,-100,leave
151350,-100,-100,-100,-92,-80,-100,-69,-64,-100,-73,leave
151400,-100,-100,-100,-94,-95,-100,-65,-63,-100,-86,out
151410,-100,-100,-100,-95,-100,-100,-80,-74,-100,-100,out
151420,-100,-100,-100,-86,-100,-100,-63,-80,-90,-100,out
151430,-100,-100,-77,-68,-100,-100,-90,-100,-82,-100,out
151440,-100,-93,-100,-83,-100,-100,-100,-100,-100,-100,out
151450,-92,-76,-100,-88,-92,-100,-100,-100,-100,-100,out
151500,-93,-65,-97,-100,-100,-100,-100,-100,-100,-100,enter
151510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151420,-100,-100,-100,-86,-100,-100,-63,-80,-90,-100,out
151430,-100,-100,-77,-68,-100,-100,-90,-100,-82,-100,out
151440,-100,-93,-100,-83,-100,-100,-100,-100,-100,-100,out
151450,-92,-76,-100,-88,-92,-100,-100,-100,-100,-100,out
151500,-93,-65,-97,-100,-100,-100,-100,-100,-100,-100,enter
151510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151520,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151530,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151620,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151640,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151650,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151700,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
151720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151730,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151740,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151800,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151810,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
151820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
151830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
151840,-100,-100,-100,-80,-100,-76,-100,-100,-75,-100,out
151850,-93,-100,-100,-71,-82,-100,-90,-100,-92,-100,out
151900,-100,-100,-64,-84,-85,-100,-100,-100,-100,-100,out
151910,-79,-68,-87,-83,-100,-100,-100,-100,-100,-100,out
150020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
150110,-100,-100,-100,-100,-100,-100,-100,-93,-91,-100,enter
150120,-100,-100,-73,-73,-100,-100,-100,-83,-86,-92,enter
150130,-100,-100,-100,-74,-63,-100,-100,-100,-90,-100,enter
150140,-100,-100,-100,-80,-74,-100,-100,-100,-94,-100,enter
150150,-100,-94,-89,-100,-87,-100,-100,-100,-100,-100,enter
150200,-100,-100,-88,-100,-94,-100,-100,-100,-100,-100,enter
150210,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,enter
151820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
151830,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,out
151840,-100,-100,-100,-80,-100,-76,-100,-100,-75,-100,out
151850,-93,-100,-100,-71,-82,-100,-90,-100,-92,-100,out
151900,-100,-100,-64,-84,-85,-100,-100,-100,-100,-100,out
151910,-79,-68,-87,-83,-100,-100,-100,-100,-100,-100,out
151920,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151930,-77,-95,-100,-100,-100,-100,-100,-100,-100,-100,enter
151940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151920,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151930,-77,-95,-100,-100,-100,-100,-100,-100,-100,-100,enter
151940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
151950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152020,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,enter
152040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152050,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,stay
152120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
152130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
152140,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
152150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
