Datetime,Real_state,Predicted_state_cgr,Predicted_state_cg
2025-05-22 18:47:00,stay,stay,stay
2025-05-22 18:48:00,stay,stay,outside
2025-05-22 18:49:00,stay,stay,stay
2025-05-22 18:51:00,stay,stay,stay
2025-05-22 18:52:00,stay,stay,stay
2025-05-22 18:53:00,stay,stay,stay
2025-05-22 18:54:00,stay,stay,stay
2025-05-22 18:55:00,stay,stay,outside
2025-05-22 18:56:00,stay,stay,stay
2025-05-22 18:58:00,stay,stay,stay
2025-05-22 18:59:00,stay,stay,stay
2025-05-22 19:00:00,stay,stay,stay
2025-05-22 19:01:00,stay,stay,stay
2025-05-22 19:02:00,stay,stay,outside
2025-05-22 19:03:00,stay,stay,stay
2025-05-22 19:05:00,stay,stay,stay
2025-05-22 19:06:00,stay,stay,stay
2025-05-22 19:07:00,stay,stay,stay
2025-05-22 19:08:00,stay,stay,outside
2025-05-22 19:10:00,stay,stay,stay
2025-05-22 19:11:00,stay,stay,stay
2025-05-22 19:12:00,stay,stay,stay
2025-05-22 19:13:00,stay,stay,stay
2025-05-22 19:14:00,stay,stay,stay
2025-05-22 19:15:00,stay,stay,stay
2025-05-22 19:17:00,stay,stay,stay
2025-05-22 19:18:00,stay,stay,stay
2025-05-22 19:19:00,stay,stay,stay
2025-05-22 19:20:00,stay,stay,stay
2025-05-22 19:21:00,stay,stay,stay
2025-05-22 19:22:00,stay,stay,stay
2025-05-22 19:24:00,stay,stay,stay
2025-05-22 19:25:00,stay,stay,stay
2025-05-22 19:26:00,stay,stay,stay
2025-05-22 19:27:00,stay,stay,stay
2025-05-22 19:28:00,stay,stay,stay
2025-05-22 19:29:00,stay,stay,stay
2025-05-22 19:31:00,stay,stay,stay
2025-05-22 19:32:00,stay,stay,stay
2025-05-22 19:33:00,stay,stay,stay
2025-05-22 19:34:00,stay,stay,stay
2025-05-22 19:35:00,stay,stay,stay
2025-05-22 19:36:00,stay,stay,stay
2025-05-22 19:38:00,stay,stay,stay
2025-05-22 19:39:00,stay,stay,stay
2025-05-22 19:40:00,stay,stay,stay
2025-05-22 19:41:00,stay,stay,stay
2025-05-22 19:42:00,stay,stay,stay
2025-05-22 19:43:00,stay,stay,stay
2025-05-22 19:45:00,stay,stay,stay
2025-05-22 19:46:00,stay,stay,stay
2025-05-22 19:47:00,stay,stay,stay
2025-05-22 19:48:00,stay,stay,stay
2025-05-22 19:49:00,stay,stay,stay
2025-05-22 19:51:00,stay,stay,stay
2025-05-22 19:52:00,stay,stay,stay
2025-05-22 19:53:00,stay,stay,stay
2025-05-22 19:54:00,stay,stay,stay
2025-05-22 19:55:00,stay,stay,stay
2025-05-22 19:56:00,stay,stay,stay
2025-05-22 19:58:00,stay,stay,stay
2025-05-22 19:59:00,stay,stay,stay
2025-05-22 20:00:00,stay,stay,stay
2025-05-22 20:01:00,stay,stay,stay
2025-05-22 20:02:00,stay,stay,stay
2025-05-22 20:03:00,stay,stay,stay
2025-05-22 20:05:00,stay,stay,stay
2025-05-22 20:06:00,stay,stay,stay
2025-05-22 20:07:00,stay,stay,stay
2025-05-22 20:08:00,stay,stay,stay
2025-05-22 20:09:00,stay,stay,stay
2025-05-22 20:10:00,stay,stay,stay
2025-05-22 20:12:00,stay,stay,stay
2025-05-22 20:13:00,stay,stay,stay
2025-05-22 20:14:00,stay,stay,stay
2025-05-22 20:15:00,stay,stay,stay
2025-05-22 20:16:00,stay,stay,stay
2025-05-22 20:17:00,stay,stay,stay
2025-05-22 20:19:00,stay,stay,stay
2025-05-22 20:20:00,stay,stay,leave
2025-05-22 20:21:00,leave,stay,leave
2025-05-22 20:22:00,outside,stay,outside
2025-05-22 20:23:00,outside,stay,outside
2025-05-22 20:24:00,outside,stay,outside
2025-05-22 20:26:00,outside,stay,outside
2025-05-22 20:27:00,outside,stay,outside
2025-05-22 20:28:00,outside,stay,outside
2025-05-22 20:29:00,outside,stay,outside
2025-05-22 20:30:00,outside,stay,outside
2025-05-23 08:00:00,outside,outside,outside
2025-05-23 08:01:00,outside,outside,outside
2025-05-23 08:02:00,outside,outside,outside
2025-05-23 08:03:00,outside,outside,outside
2025-05-23 08:04:00,outside,outside,outside
2025-05-23 08:06:00,outside,outside,outside
2025-05-23 08:07:00,outside,outside,outside
2025-05-23 08:08:00,outside,outside,outside
2025-05-23 08:09:00,outside,outside,outside
2025-05-23 08:10:00,outside,outside,outside
2025-05-23 08:11:00,outside,outside,outside
2025-05-23 08:13:00,outside,outside,outside
2025-05-23 08:14:00,outside,outside,outside
2025-05-23 08:15:00,outside,outside,outside
2025-05-23 08:16:00,outside,outside,outside
2025-05-23 08:17:00,outside,outside,outside
2025-05-23 08:18:00,outside,outside,outside
2025-05-23 08:20:00,outside,outside,outside
2025-05-23 08:21:00,outside,outside,outside
2025-05-23 08:22:00,outside,outside,outside
2025-05-23 08:23:00,outside,outside,outside
2025-05-23 08:24:00,outside,outside,outside
2025-05-23 08:25:00,outside,outside,outside
2025-05-23 08:27:00,outside,outside,outside
2025-05-23 08:28:00,outside,outside,outside
2025-05-23 08:29:00,outside,outside,outside
2025-05-23 08:30:00,outside,outside,outside
2025-05-23 08:31:00,outside,outside,outside
2025-05-23 08:32:00,outside,outside,outside
2025-05-23 08:34:00,outside,outside,outside
2025-05-23 08:35:00,outside,outside,outside
2025-05-23 08:36:00,outside,outside,outside
2025-05-23 08:37:00,outside,outside,outside
2025-05-23 08:38:00,outside,outside,outside
2025-05-23 08:40:00,outside,outside,outside
2025-05-23 08:41:00,outside,outside,outside
2025-05-23 08:42:00,outside,outside,outside
2025-05-23 08:43:00,outside,outside,outside
2025-05-23 08:44:00,outside,outside,outside
2025-05-23 08:45:00,outside,outside,outside
2025-05-23 08:47:00,outside,outside,outside
2025-05-23 08:48:00,outside,outside,outside
2025-05-23 08:49:00,outside,outside,outside
2025-05-23 08:50:00,outside,outside,outside
2025-05-23 08:51:00,outside,outside,outside
2025-05-23 08:52:00,outside,outside,outside
2025-05-23 08:54:00,outside,outside,outside
2025-05-23 08:55:00,outside,outside,outside
2025-05-23 08:56:00,outside,outside,outside
2025-05-23 08:57:00,outside,outside,outside
2025-05-23 08:58:00,outside,outside,outside
2025-05-23 08:59:00,outside,outside,outside
2025-05-23 09:01:00,outside,outside,outside
2025-05-23 09:02:00,outside,outside,outside
2025-05-23 09:03:00,outside,outside,outside
2025-05-23 09:04:00,outside,outside,outside
2025-05-23 09:05:00,outside,outside,outside
2025-05-23 09:06:00,outside,outside,outside
2025-05-23 09:08:00,outside,outside,outside
2025-05-23 09:09:00,outside,outside,outside
2025-05-23 09:10:00,outside,outside,outside
2025-05-23 09:11:00,outside,outside,outside
2025-05-23 09:12:00,outside,outside,outside
2025-05-23 09:13:00,outside,outside,outside
2025-05-23 09:15:00,outside,outside,outside
2025-05-23 09:16:00,outside,outside,outside
2025-05-23 09:17:00,outside,outside,outside
2025-05-23 09:18:00,outside,outside,outside
2025-05-23 09:19:00,outside,outside,outside
2025-05-23 09:21:00,outside,outside,outside
2025-05-23 09:22:00,outside,outside,outside
2025-05-23 09:23:00,outside,outside,outside
2025-05-23 09:24:00,outside,outside,outside
2025-05-23 09:25:00,outside,outside,outside
2025-05-23 09:26:00,outside,outside,outside
2025-05-23 09:28:00,outside,outside,outside
2025-05-23 09:29:00,outside,outside,outside
2025-05-23 09:30:00,outside,outside,outside
2025-05-23 09:31:00,outside,outside,outside
2025-05-23 09:32:00,outside,outside,outside
2025-05-23 09:33:00,outside,outside,outside
2025-05-23 09:35:00,outside,outside,outside
2025-05-23 09:36:00,outside,outside,outside
2025-05-23 09:37:00,outside,outside,outside
2025-05-23 09:38:00,outside,outside,outside
2025-05-23 09:39:00,outside,outside,outside
2025-05-23 09:40:00,outside,outside,outside
2025-05-23 09:42:00,outside,outside,outside
2025-05-23 09:43:00,outside,outside,outside
2025-05-23 09:44:00,outside,outside,outside
2025-05-23 09:45:00,outside,outside,outside
2025-05-23 09:46:00,outside,outside,outside
2025-05-23 09:47:00,outside,outside,outside
2025-05-23 09:49:00,outside,outside,outside
2025-05-23 09:50:00,outside,outside,outside
2025-05-23 09:51:00,outside,outside,outside
2025-05-23 09:52:00,outside,outside,outside
2025-05-23 09:53:00,outside,outside,outside
2025-05-23 09:54:00,outside,outside,outside
2025-05-23 09:56:00,outside,outside,outside
2025-05-23 09:57:00,outside,outside,outside
2025-05-23 09:58:00,outside,outside,outside
2025-05-23 09:59:00,outside,outside,outside
2025-05-23 10:00:00,outside,outside,outside
2025-05-23 10:02:00,outside,outside,outside
2025-05-23 10:03:00,outside,outside,outside
2025-05-23 10:04:00,outside,outside,outside
2025-05-23 10:05:00,outside,outside,outside
2025-05-23 10:06:00,outside,outside,outside
2025-05-23 10:07:00,outside,outside,outside
2025-05-23 10:09:00,outside,outside,outside
2025-05-23 10:10:00,outside,outside,outside
2025-05-23 10:11:00,outside,outside,outside
2025-05-23 10:12:00,outside,outside,outside
2025-05-23 10:13:00,outside,outside,outside
2025-05-23 10:14:00,outside,outside,outside
2025-05-23 10:16:00,outside,outside,outside
2025-05-23 10:17:00,outside,outside,outside
2025-05-23 10:18:00,outside,outside,outside
2025-05-23 10:19:00,outside,outside,outside
2025-05-23 10:20:00,outside,outside,outside
2025-05-23 10:21:00,outside,outside,outside
2025-05-23 10:23:00,outside,outside,outside
2025-05-23 10:24:00,outside,outside,outside
2025-05-23 10:25:00,outside,outside,outside
2025-05-23 10:26:00,outside,outside,outside
2025-05-23 10:27:00,outside,outside,outside
2025-05-23 10:28:00,outside,outside,outside
2025-05-23 10:30:00,outside,outside,outside
2025-05-23 10:31:00,outside,outside,outside
2025-05-23 10:32:00,outside,outside,outside
2025-05-23 10:33:00,outside,outside,outside
2025-05-23 10:34:00,outside,outside,outside
2025-05-23 10:35:00,outside,outside,outside
2025-05-23 10:37:00,outside,outside,outside
2025-05-23 10:38:00,outside,outside,outside
2025-05-23 10:39:00,outside,outside,outside
2025-05-23 10:40:00,outside,outside,outside
2025-05-23 10:41:00,outside,outside,outside
2025-05-23 10:43:00,outside,outside,outside
2025-05-23 10:44:00,outside,outside,outside
2025-05-23 10:45:00,outside,outside,outside
2025-05-23 10:46:00,outside,outside,outside
2025-05-23 10:47:00,outside,outside,outside
2025-05-23 10:48:00,outside,outside,outside
2025-05-23 10:50:00,outside,outside,outside
2025-05-23 10:51:00,outside,outside,outside
2025-05-23 10:52:00,outside,outside,outside
2025-05-23 10:53:00,outside,outside,outside
2025-05-23 10:54:00,outside,outside,outside
2025-05-23 10:55:00,outside,outside,outside
2025-05-23 10:57:00,outside,outside,outside
2025-05-23 10:58:00,outside,outside,outside
2025-05-23 10:59:00,outside,outside,outside
2025-05-23 11:00:00,outside,outside,outside
2025-05-23 11:01:00,outside,outside,outside
2025-05-23 11:02:00,outside,outside,outside
2025-05-23 11:04:00,outside,outside,outside
2025-05-23 11:05:00,outside,outside,outside
2025-05-23 11:06:00,outside,outside,outside
2025-05-23 11:07:00,outside,outside,outside
2025-05-23 11:08:00,outside,outside,outside
2025-05-23 11:09:00,outside,outside,outside
2025-05-23 11:11:00,outside,outside,outside
2025-05-23 11:12:00,outside,outside,outside
2025-05-23 11:13:00,outside,outside,outside
2025-05-23 11:14:00,outside,outside,outside
2025-05-23 11:15:00,outside,outside,outside
2025-05-23 11:16:00,outside,outside,outside
2025-05-23 11:18:00,outside,outside,outside
2025-05-23 11:19:00,outside,outside,outside
2025-05-23 11:20:00,outside,outside,outside
2025-05-23 11:21:00,outside,outside,outside
2025-05-23 11:22:00,outside,outside,outside
2025-05-23 11:24:00,outside,outside,outside
2025-05-23 11:25:00,outside,outside,outside
2025-05-23 11:26:00,outside,outside,outside
2025-05-23 11:27:00,outside,outside,outside
2025-05-23 11:28:00,outside,outside,outside
2025-05-23 11:29:00,outside,outside,outside
2025-05-23 11:31:00,outside,outside,outside
2025-05-23 11:32:00,outside,outside,outside
2025-05-23 11:33:00,outside,outside,outside
2025-05-23 11:34:00,outside,outside,outside
2025-05-23 11:35:00,outside,outside,outside
2025-05-23 11:36:00,outside,outside,outside
2025-05-23 11:38:00,outside,outside,outside
2025-05-23 11:39:00,outside,outside,outside
2025-05-23 11:40:00,outside,outside,outside
2025-05-23 11:41:00,outside,outside,outside
2025-05-23 11:42:00,outside,outside,outside
2025-05-23 11:43:00,outside,outside,outside
2025-05-23 11:45:00,outside,outside,outside
2025-05-23 11:46:00,outside,outside,outside
2025-05-23 11:47:00,outside,outside,outside
2025-05-23 11:48:00,outside,outside,outside
2025-05-23 11:49:00,outside,outside,outside
2025-05-23 11:50:00,outside,outside,outside
2025-05-23 11:52:00,outside,outside,outside
2025-05-23 11:53:00,outside,outside,outside
2025-05-23 11:54:00,outside,outside,outside
2025-05-23 11:55:00,outside,outside,outside
2025-05-23 11:56:00,outside,outside,outside
2025-05-23 11:57:00,outside,outside,outside
2025-05-23 11:59:00,outside,outside,outside
2025-05-23 12:00:00,outside,outside,outside
2025-05-23 12:01:00,outside,outside,outside
2025-05-23 12:02:00,outside,outside,outside
2025-05-23 12:03:00,outside,outside,outside
2025-05-23 12:05:00,outside,outside,outside
2025-05-23 12:06:00,outside,outside,outside
2025-05-23 12:07:00,outside,outside,outside
2025-05-23 12:08:00,outside,outside,outside
2025-05-23 12:09:00,outside,outside,outside
2025-05-23 12:10:00,outside,outside,outside
2025-05-23 12:12:00,outside,outside,outside
2025-05-23 12:13:00,outside,outside,outside
2025-05-23 12:14:00,outside,outside,outside
2025-05-23 12:15:00,outside,outside,outside
2025-05-23 12:16:00,outside,outside,outside
2025-05-23 12:17:00,outside,outside,outside
2025-05-23 12:19:00,outside,outside,outside
2025-05-23 12:20:00,outside,outside,outside
2025-05-23 12:21:00,outside,outside,outside
2025-05-23 12:22:00,outside,outside,outside
2025-05-23 12:23:00,outside,outside,outside
2025-05-23 12:24:00,outside,outside,outside
2025-05-23 12:26:00,outside,outside,outside
2025-05-23 12:27:00,outside,outside,outside
2025-05-23 12:28:00,outside,outside,outside
2025-05-23 12:29:00,outside,outside,outside
2025-05-23 12:30:00,outside,outside,outside
2025-05-23 12:31:00,outside,outside,outside
2025-05-23 12:33:00,outside,outside,outside
2025-05-23 12:34:00,outside,outside,outside
2025-05-23 12:35:00,outside,outside,outside
2025-05-23 12:36:00,outside,outside,outside
2025-05-23 12:37:00,outside,outside,outside
2025-05-23 12:38:00,outside,outside,outside
2025-05-23 12:40:00,outside,outside,outside
2025-05-23 12:41:00,outside,outside,outside
2025-05-23 12:42:00,outside,outside,outside
2025-05-23 12:43:00,outside,outside,outside
2025-05-23 12:44:00,outside,outside,outside
2025-05-23 12:45:00,outside,outside,outside
2025-05-23 12:47:00,outside,outside,outside
2025-05-23 12:48:00,outside,outside,outside
2025-05-23 12:49:00,outside,outside,outside
2025-05-23 12:50:00,outside,outside,outside
2025-05-23 12:51:00,outside,outside,outside
2025-05-23 12:53:00,outside,outside,outside
2025-05-23 12:54:00,outside,outside,outside
2025-05-23 12:55:00,outside,outside,outside
2025-05-23 12:56:00,outside,outside,outside
2025-05-23 12:57:00,outside,outside,outside
2025-05-23 12:58:00,outside,outside,outside
2025-05-23 13:00:00,outside,outside,outside
2025-05-23 13:01:00,outside,outside,outside
2025-05-23 13:02:00,outside,outside,outside
2025-05-23 13:03:00,outside,outside,outside
2025-05-23 13:04:00,outside,outside,outside
2025-05-23 13:05:00,outside,outside,outside
2025-05-23 13:07:00,outside,outside,outside
2025-05-23 13:08:00,outside,outside,outside
2025-05-23 13:09:00,outside,outside,outside
2025-05-23 13:10:00,outside,outside,outside
2025-05-23 13:11:00,outside,outside,outside
2025-05-23 13:12:00,outside,outside,outside
2025-05-23 13:14:00,outside,outside,outside
2025-05-23 13:15:00,outside,outside,outside
2025-05-23 13:16:00,outside,outside,outside
2025-05-23 13:17:00,outside,outside,outside
2025-05-23 13:18:00,outside,outside,outside
2025-05-23 13:19:00,outside,outside,outside
2025-05-23 13:21:00,outside,outside,outside
2025-05-23 13:22:00,outside,outside,outside
2025-05-23 13:23:00,outside,outside,outside
2025-05-23 13:24:00,outside,outside,outside
2025-05-23 13:25:00,outside,outside,outside
2025-05-23 13:26:00,outside,outside,outside
2025-05-23 13:28:00,outside,outside,outside
2025-05-23 13:29:00,outside,outside,outside
2025-05-23 13:30:00,outside,outside,outside
2025-05-23 13:31:00,outside,outside,outside
2025-05-23 13:32:00,outside,outside,outside
2025-05-23 13:34:00,outside,outside,outside
2025-05-23 13:35:00,outside,outside,outside
2025-05-23 13:36:00,outside,outside,outside
2025-05-23 13:37:00,outside,outside,outside
2025-05-23 13:38:00,outside,outside,outside
2025-05-23 13:39:00,outside,outside,outside
2025-05-23 13:41:00,outside,outside,outside
2025-05-23 13:42:00,outside,outside,outside
2025-05-23 13:43:00,outside,outside,outside
2025-05-23 13:44:00,outside,outside,outside
2025-05-23 13:45:00,outside,outside,outside
2025-05-23 13:46:00,outside,outside,outside
2025-05-23 13:48:00,outside,outside,outside
2025-05-23 13:49:00,outside,outside,outside
2025-05-23 13:50:00,outside,outside,outside
2025-05-23 13:51:00,outside,outside,outside
2025-05-23 13:52:00,outside,outside,outside
2025-05-23 13:53:00,outside,outside,outside
2025-05-23 13:55:00,outside,outside,outside
2025-05-23 13:56:00,outside,outside,outside
2025-05-23 13:57:00,outside,outside,outside
2025-05-23 13:58:00,outside,outside,outside
2025-05-23 13:59:00,outside,outside,outside
2025-05-23 14:00:00,outside,outside,outside
2025-05-23 14:02:00,outside,outside,outside
2025-05-23 14:03:00,outside,outside,outside
2025-05-23 14:04:00,outside,outside,outside
2025-05-23 14:05:00,outside,outside,outside
2025-05-23 14:06:00,outside,outside,outside
2025-05-23 14:07:00,outside,outside,outside
2025-05-23 14:09:00,outside,outside,outside
2025-05-23 14:10:00,outside,outside,outside
2025-05-23 14:11:00,outside,outside,outside
2025-05-23 14:12:00,outside,outside,outside
2025-05-23 14:13:00,outside,outside,outside
2025-05-23 14:15:00,outside,outside,outside
2025-05-23 14:16:00,outside,outside,outside
2025-05-23 14:17:00,outside,outside,outside
2025-05-23 14:18:00,outside,outside,outside
2025-05-23 14:19:00,outside,outside,outside
2025-05-23 14:20:00,outside,outside,outside
2025-05-23 14:22:00,outside,outside,outside
2025-05-23 14:23:00,outside,outside,outside
2025-05-23 14:24:00,outside,outside,outside
2025-05-23 14:25:00,outside,outside,outside
2025-05-23 14:26:00,outside,outside,outside
2025-05-23 14:27:00,outside,outside,outside
2025-05-23 14:29:00,outside,outside,outside
2025-05-23 14:30:00,outside,outside,outside
2025-05-23 14:31:00,outside,outside,outside
2025-05-23 14:32:00,outside,outside,outside
2025-05-23 14:33:00,outside,outside,outside
2025-05-23 14:34:00,outside,outside,outside
2025-05-23 14:36:00,outside,outside,outside
2025-05-23 14:37:00,outside,outside,outside
2025-05-23 14:38:00,outside,outside,outside
2025-05-23 14:39:00,outside,outside,outside
2025-05-23 14:40:00,outside,outside,outside
2025-05-23 14:41:00,outside,outside,outside
2025-05-23 14:43:00,outside,outside,outside
2025-05-23 14:44:00,outside,outside,outside
2025-05-23 14:45:00,outside,outside,outside
2025-05-23 14:46:00,outside,outside,outside
2025-05-23 14:47:00,outside,outside,outside
2025-05-23 14:48:00,outside,outside,outside
2025-05-23 14:50:00,outside,outside,outside
2025-05-23 14:51:00,outside,outside,outside
2025-05-23 14:52:00,outside,outside,outside
2025-05-23 14:53:00,outside,outside,outside
2025-05-23 14:54:00,outside,outside,outside
2025-05-23 14:56:00,outside,outside,outside
2025-05-23 14:57:00,outside,outside,outside
2025-05-23 14:58:00,outside,outside,outside
2025-05-23 14:59:00,outside,outside,outside
2025-05-23 15:00:00,outside,outside,outside
2025-05-23 15:01:00,outside,outside,outside
2025-05-23 15:03:00,outside,outside,outside
2025-05-23 15:04:00,outside,outside,outside
2025-05-23 15:05:00,outside,outside,outside
2025-05-23 15:06:00,outside,outside,outside
2025-05-23 15:07:00,outside,outside,outside
2025-05-23 15:08:00,outside,outside,outside
2025-05-23 15:10:00,outside,outside,outside
2025-05-23 15:11:00,outside,outside,outside
2025-05-23 15:12:00,outside,outside,outside
2025-05-23 15:13:00,outside,outside,outside
2025-05-23 15:14:00,outside,outside,outside
2025-05-23 15:16:00,outside,outside,outside
2025-05-23 15:17:00,outside,outside,outside
2025-05-23 15:18:00,outside,outside,outside
2025-05-23 15:19:00,outside,outside,outside
2025-05-23 15:20:00,outside,outside,outside
2025-05-23 15:21:00,outside,outside,outside
2025-05-23 15:23:00,outside,outside,outside
2025-05-23 15:24:00,outside,outside,outside
2025-05-23 15:25:00,outside,outside,outside
2025-05-23 15:26:00,outside,outside,outside
2025-05-23 15:27:00,outside,outside,outside
2025-05-23 15:28:00,outside,outside,outside
2025-05-23 15:30:00,outside,outside,outside
2025-05-23 15:31:00,outside,outside,outside
2025-05-23 15:32:00,outside,outside,outside
2025-05-23 15:33:00,outside,outside,outside
2025-05-23 15:34:00,outside,outside,outside
2025-05-23 15:35:00,outside,outside,outside
2025-05-23 15:37:00,outside,outside,outside
2025-05-23 15:38:00,outside,outside,outside
2025-05-23 15:39:00,outside,outside,outside
2025-05-23 15:40:00,outside,outside,outside
2025-05-23 15:41:00,outside,outside,outside
2025-05-23 15:43:00,outside,outside,outside
2025-05-23 15:44:00,outside,outside,outside
2025-05-23 15:45:00,outside,outside,outside
2025-05-23 15:46:00,outside,outside,outside
2025-05-23 15:47:00,outside,outside,outside
2025-05-23 15:48:00,outside,outside,outside
2025-05-23 15:50:00,outside,outside,outside
2025-05-23 15:51:00,outside,outside,outside
2025-05-23 15:52:00,outside,outside,outside
2025-05-23 15:53:00,outside,outside,outside
2025-05-23 15:54:00,outside,outside,outside
2025-05-23 15:55:00,outside,outside,outside
2025-05-23 15:57:00,outside,outside,outside
2025-05-23 15:58:00,outside,outside,outside
2025-05-23 15:59:00,outside,outside,outside
2025-05-23 16:00:00,outside,outside,outside
2025-05-23 16:01:00,outside,outside,outside
2025-05-23 16:02:00,outside,outside,outside
2025-05-23 16:04:00,outside,outside,outside
2025-05-23 16:05:00,outside,outside,outside
2025-05-23 16:06:00,outside,outside,outside
2025-05-23 16:07:00,outside,outside,outside
2025-05-23 16:08:00,outside,outside,outside
2025-05-23 16:09:00,outside,outside,outside
2025-05-23 16:11:00,outside,outside,outside
2025-05-23 16:12:00,outside,outside,outside
2025-05-23 16:13:00,outside,outside,outside
2025-05-23 16:14:00,outside,outside,outside
2025-05-23 16:15:00,outside,outside,outside
2025-05-23 16:16:00,outside,outside,outside
2025-05-23 16:18:00,outside,outside,outside
2025-05-23 16:19:00,outside,outside,outside
2025-05-23 16:20:00,outside,outside,outside
2025-05-23 16:21:00,outside,outside,outside
2025-05-23 16:22:00,outside,outside,outside
2025-05-23 16:24:00,outside,outside,outside
2025-05-23 16:25:00,outside,outside,outside
2025-05-23 16:26:00,outside,outside,outside
2025-05-23 16:27:00,outside,outside,outside
2025-05-23 16:28:00,outside,outside,outside
2025-05-23 16:29:00,outside,outside,outside
2025-05-23 16:31:00,outside,outside,outside
2025-05-23 16:32:00,outside,outside,outside
2025-05-23 16:33:00,outside,outside,outside
2025-05-23 16:34:00,outside,outside,outside
2025-05-23 16:35:00,outside,outside,outside
2025-05-23 16:36:00,outside,outside,outside
2025-05-23 16:38:00,outside,outside,outside
2025-05-23 16:39:00,outside,outside,outside
2025-05-23 16:40:00,outside,outside,outside
2025-05-23 16:41:00,outside,outside,outside
2025-05-23 16:42:00,outside,outside,outside
2025-05-23 16:43:00,outside,outside,outside
2025-05-23 16:45:00,outside,outside,outside
2025-05-23 16:46:00,outside,outside,outside
2025-05-23 16:47:00,outside,outside,outside
2025-05-23 16:48:00,outside,outside,outside
2025-05-23 16:49:00,outside,outside,outside
2025-05-23 16:50:00,outside,outside,outside
2025-05-23 16:52:00,outside,outside,outside
2025-05-23 16:53:00,outside,outside,outside
2025-05-23 16:54:00,outside,outside,outside
2025-05-23 16:55:00,outside,outside,outside
2025-05-23 16:56:00,outside,outside,outside
2025-05-23 16:57:00,outside,outside,outside
2025-05-23 16:59:00,outside,outside,outside
2025-05-23 17:00:00,outside,outside,outside
2025-05-23 17:01:00,outside,outside,outside
2025-05-23 17:02:00,outside,outside,outside
2025-05-23 17:03:00,outside,outside,outside
2025-05-23 17:05:00,outside,outside,outside
2025-05-23 17:06:00,outside,outside,outside
2025-05-23 17:07:00,outside,outside,outside
2025-05-23 17:08:00,outside,outside,outside
2025-05-23 17:09:00,outside,outside,outside
2025-05-23 17:10:00,outside,outside,outside
2025-05-23 17:12:00,outside,outside,outside
2025-05-23 17:13:00,outside,outside,outside
2025-05-23 17:14:00,outside,outside,outside
2025-05-23 17:15:00,outside,outside,outside
2025-05-23 17:16:00,outside,outside,outside
2025-05-23 17:17:00,outside,outside,outside
2025-05-23 17:19:00,outside,outside,outside
2025-05-23 17:20:00,outside,outside,outside
2025-05-23 17:21:00,outside,outside,outside
2025-05-23 17:22:00,outside,outside,outside
2025-05-23 17:23:00,outside,outside,outside
2025-05-23 17:24:00,outside,outside,outside
2025-05-23 17:26:00,outside,outside,outside
2025-05-23 17:27:00,outside,outside,outside
2025-05-23 17:28:00,outside,outside,outside
2025-05-23 17:29:00,outside,outside,outside
2025-05-23 17:30:00,outside,outside,outside
2025-05-23 17:31:00,outside,outside,outside
2025-05-23 17:33:00,outside,outside,outside
2025-05-23 17:34:00,outside,outside,outside
2025-05-23 17:35:00,outside,outside,outside
2025-05-23 17:36:00,outside,outside,outside
2025-05-23 17:37:00,outside,outside,outside
2025-05-23 17:38:00,outside,outside,outside
2025-05-23 17:40:00,outside,outside,outside
2025-05-23 17:41:00,outside,outside,outside
2025-05-23 17:42:00,outside,outside,outside
2025-05-23 17:43:00,outside,outside,outside
2025-05-23 17:44:00,outside,outside,outside
2025-05-23 17:46:00,outside,outside,outside
2025-05-23 17:47:00,outside,outside,outside
2025-05-23 17:48:00,outside,outside,outside
2025-05-23 17:49:00,outside,outside,outside
2025-05-23 17:50:00,outside,outside,outside
2025-05-23 17:51:00,outside,outside,outside
2025-05-23 17:53:00,outside,outside,outside
2025-05-23 17:54:00,outside,outside,outside
2025-05-23 17:55:00,outside,outside,outside
2025-05-23 17:56:00,outside,outside,outside
2025-05-23 17:57:00,outside,outside,outside
2025-05-23 17:58:00,outside,outside,outside
2025-05-23 18:00:00,outside,outside,outside
2025-05-23 18:01:00,outside,outside,outside
2025-05-23 18:02:00,outside,outside,outside
2025-05-23 18:03:00,outside,outside,outside
2025-05-23 18:04:00,outside,outside,outside
2025-05-23 18:05:00,outside,outside,outside
2025-05-23 18:07:00,outside,outside,outside
2025-05-23 18:08:00,outside,outside,outside
2025-05-23 18:09:00,outside,outside,outside
2025-05-23 18:10:00,outside,outside,outside
2025-05-23 18:11:00,outside,outside,outside
2025-05-23 18:12:00,outside,outside,outside
2025-05-23 18:14:00,outside,outside,outside
2025-05-23 18:15:00,outside,outside,outside
2025-05-23 18:16:00,outside,outside,outside
2025-05-23 18:17:00,outside,outside,outside
2025-05-23 18:18:00,outside,outside,outside
2025-05-23 18:19:00,outside,outside,outside
2025-05-23 18:21:00,outside,outside,outside
2025-05-23 18:22:00,outside,outside,outside
2025-05-23 18:23:00,outside,outside,outside
2025-05-23 18:24:00,outside,outside,outside
2025-05-23 18:25:00,outside,outside,outside
2025-05-23 18:26:00,outside,outside,outside
2025-05-23 18:28:00,outside,outside,outside
2025-05-23 18:29:00,outside,outside,outside
2025-05-23 18:30:00,outside,outside,outside
2025-05-23 18:31:00,outside,outside,outside
2025-05-23 18:32:00,outside,outside,outside
2025-05-23 18:34:00,outside,outside,outside
2025-05-23 18:35:00,outside,outside,outside
2025-05-23 18:36:00,outside,outside,outside
2025-05-23 18:37:00,outside,outside,outside
